102.041,2022-08-22 15:25:37.791699
102.228,2022-08-22 15:25:38.291699
102.57799999999999,2022-08-22 15:25:38.791699
102.67,2022-08-22 15:25:39.291699
102.32,2022-08-22 15:25:39.791699
102.041,2022-08-22 15:25:40.291699
102.041,2022-08-22 15:25:40.791699
101.581,2022-08-22 15:25:41.291699
101.059,2022-08-22 15:25:41.791699
101.17399999999999,2022-08-22 15:25:42.291699
101.166,2022-08-22 15:25:42.791699
99.5098,2022-08-22 15:25:43.291699
98.0392,2022-08-22 15:25:43.791699
97.8279,2022-08-22 15:25:44.291699
96.9769,2022-08-22 15:25:44.791699
95.6878,2022-08-22 15:25:45.291699
95.2898,2022-08-22 15:25:45.791699
95.2657,2022-08-22 15:25:46.291699
93.4809,2022-08-22 15:25:46.791699
91.1667,2022-08-22 15:25:47.291699
90.3614,2022-08-22 15:25:47.791699
88.0565,2022-08-22 15:25:48.291699
85.8787,2022-08-22 15:25:48.791699
85.819,2022-08-22 15:25:49.291699
84.4828,2022-08-22 15:25:49.791699
83.5102,2022-08-22 15:25:50.291699
83.5912,2022-08-22 15:25:50.791699
83.184,2022-08-22 15:25:51.291699
83.0755,2022-08-22 15:25:51.791699
83.1042,2022-08-22 15:25:52.291699
82.67399999999999,2022-08-22 15:25:52.791699
82.6416,2022-08-22 15:25:53.291699
82.6266,2022-08-22 15:25:53.791699
82.1936,2022-08-22 15:25:54.291699
82.2086,2022-08-22 15:25:54.791699
81.7388,2022-08-22 15:25:55.291699
80.637,2022-08-22 15:25:55.791699
80.2139,2022-08-22 15:25:56.291699
80.2139,2022-08-22 15:25:56.791699
80.2415,2022-08-22 15:25:57.291699
80.4571,2022-08-22 15:25:57.791699
80.7847,2022-08-22 15:25:58.291699
81.0026,2022-08-22 15:25:58.791699
81.0811,2022-08-22 15:25:59.291699
81.0811,2022-08-22 15:25:59.791699
81.3063,2022-08-22 15:26:00.291699
82.4324,2022-08-22 15:26:00.791699
83.5102,2022-08-22 15:26:01.291699
84.1379,2022-08-22 15:26:01.791699
85.3978,2022-08-22 15:26:02.291699
85.5231,2022-08-22 15:26:02.791699
85.0443,2022-08-22 15:26:03.291699
85.4237,2022-08-22 15:26:03.791699
85.1719,2022-08-22 15:26:04.291699
84.9153,2022-08-22 15:26:04.791699
85.3747,2022-08-22 15:26:05.291699
86.185,2022-08-22 15:26:05.791699
86.7052,2022-08-22 15:26:06.291699
86.8383,2022-08-22 15:26:06.791699
87.0903,2022-08-22 15:26:07.291699
87.2093,2022-08-22 15:26:07.791699
87.2093,2022-08-22 15:26:08.291699
87.3113,2022-08-22 15:26:08.791699
87.5746,2022-08-22 15:26:09.291699
87.9856,2022-08-22 15:26:09.791699
88.2353,2022-08-22 15:26:10.291699
88.8264,2022-08-22 15:26:10.791699
90.721,2022-08-22 15:26:11.291699
92.0245,2022-08-22 15:26:11.791699
92.0245,2022-08-22 15:26:12.291699
91.4768,2022-08-22 15:26:12.791699
90.1074,2022-08-22 15:26:13.291699
89.2857,2022-08-22 15:26:13.791699
90.463,2022-08-22 15:26:14.291699
91.9982,2022-08-22 15:26:14.791699
92.3535,2022-08-22 15:26:15.291699
93.6437,2022-08-22 15:26:15.791699
93.229,2022-08-22 15:26:16.291699
91.8115,2022-08-22 15:26:16.791699
92.6347,2022-08-22 15:26:17.291699
93.1677,2022-08-22 15:26:17.791699
93.7255,2022-08-22 15:26:18.291699
93.1451,2022-08-22 15:26:18.791699
91.5578,2022-08-22 15:26:19.291699
91.3269,2022-08-22 15:26:19.791699
92.3565,2022-08-22 15:26:20.291699
93.389,2022-08-22 15:26:20.791699
93.9649,2022-08-22 15:26:21.291699
94.7596,2022-08-22 15:26:21.791699
95.6767,2022-08-22 15:26:22.291699
96.7582,2022-08-22 15:26:22.791699
97.6169,2022-08-22 15:26:23.291699
97.9552,2022-08-22 15:26:23.791699
98.1321,2022-08-22 15:26:24.291699
98.4546,2022-08-22 15:26:24.791699
98.6842,2022-08-22 15:26:25.291699
98.6842,2022-08-22 15:26:25.791699
98.6842,2022-08-22 15:26:26.291699
98.6842,2022-08-22 15:26:26.791699
98.7522,2022-08-22 15:26:27.291699
99.0789,2022-08-22 15:26:27.791699
99.6689,2022-08-22 15:26:28.291699
100.0,2022-08-22 15:26:28.791699
100.0,2022-08-22 15:26:29.291699
100.0,2022-08-22 15:26:29.791699
100.06700000000001,2022-08-22 15:26:30.291699
100.40299999999999,2022-08-22 15:26:30.791699
100.671,2022-08-22 15:26:31.291699
100.949,2022-08-22 15:26:31.791699
101.507,2022-08-22 15:26:32.291699
101.757,2022-08-22 15:26:32.791699
101.633,2022-08-22 15:26:33.291699
101.823,2022-08-22 15:26:33.791699
102.42399999999999,2022-08-22 15:26:34.291699
103.068,2022-08-22 15:26:34.791699
103.42299999999999,2022-08-22 15:26:35.291699
103.23299999999999,2022-08-22 15:26:35.791699
103.03399999999999,2022-08-22 15:26:36.291699
103.15100000000001,2022-08-22 15:26:36.791699
103.03399999999999,2022-08-22 15:26:37.291699
103.134,2022-08-22 15:26:37.791699
103.448,2022-08-22 15:26:38.291699
103.448,2022-08-22 15:26:38.791699
103.448,2022-08-22 15:26:39.291699
103.618,2022-08-22 15:26:39.791699
103.977,2022-08-22 15:26:40.291699
104.167,2022-08-22 15:26:40.791699
104.161,2022-08-22 15:26:41.291699
103.802,2022-08-22 15:26:41.791699
103.756,2022-08-22 15:26:42.291699
103.86200000000001,2022-08-22 15:26:42.791699
103.36200000000001,2022-08-22 15:26:43.291699
103.03399999999999,2022-08-22 15:26:43.791699
103.075,2022-08-22 15:26:44.291699
102.565,2022-08-22 15:26:44.791699
101.329,2022-08-22 15:26:45.291699
100.96,2022-08-22 15:26:45.791699
101.3,2022-08-22 15:26:46.291699
100.711,2022-08-22 15:26:46.791699
99.4639,2022-08-22 15:26:47.291699
99.0789,2022-08-22 15:26:47.791699
98.9927,2022-08-22 15:26:48.291699
98.1459,2022-08-22 15:26:48.791699
97.6987,2022-08-22 15:26:49.291699
97.5524,2022-08-22 15:26:49.791699
96.4537,2022-08-22 15:26:50.291699
93.8084,2022-08-22 15:26:50.791699
92.2608,2022-08-22 15:26:51.291699
92.0937,2022-08-22 15:26:51.791699
91.3595,2022-08-22 15:26:52.291699
91.2461,2022-08-22 15:26:52.791699
90.0043,2022-08-22 15:26:53.291699
88.3902,2022-08-22 15:26:53.791699
88.2833,2022-08-22 15:26:54.291699
88.5444,2022-08-22 15:26:54.791699
87.4915,2022-08-22 15:26:55.291699
85.9699,2022-08-22 15:26:55.791699
85.6912,2022-08-22 15:26:56.291699
84.9689,2022-08-22 15:26:56.791699
84.2697,2022-08-22 15:26:57.291699
84.2697,2022-08-22 15:26:57.791699
84.2697,2022-08-22 15:26:58.291699
84.4506,2022-08-22 15:26:58.791699
84.8552,2022-08-22 15:26:59.291699
85.3966,2022-08-22 15:26:59.791699
85.9468,2022-08-22 15:27:00.291699
85.7898,2022-08-22 15:27:00.791699
85.0731,2022-08-22 15:27:01.291699
84.7458,2022-08-22 15:27:01.791699
85.0944,2022-08-22 15:27:02.291699
85.5787,2022-08-22 15:27:02.791699
85.7143,2022-08-22 15:27:03.291699
85.4903,2022-08-22 15:27:03.791699
85.2468,2022-08-22 15:27:04.291699
85.3837,2022-08-22 15:27:04.791699
86.8877,2022-08-22 15:27:05.291699
88.2353,2022-08-22 15:27:05.791699
86.9463,2022-08-22 15:27:06.291699
86.9463,2022-08-22 15:27:06.791699
86.9463,2022-08-22 15:27:07.291699
86.9463,2022-08-22 15:27:07.791699
85.6331,2022-08-22 15:27:08.291699
87.4806,2022-08-22 15:27:08.791699
88.8293,2022-08-22 15:27:09.291699
90.5285,2022-08-22 15:27:09.791699
91.3636,2022-08-22 15:27:10.291699
92.6799,2022-08-22 15:27:10.791699
93.75,2022-08-22 15:27:11.291699
94.2014,2022-08-22 15:27:11.791699
95.1731,2022-08-22 15:27:12.291699
95.9236,2022-08-22 15:27:12.791699
96.464,2022-08-22 15:27:13.291699
96.5385,2022-08-22 15:27:13.791699
96.3871,2022-08-22 15:27:14.291699
96.6228,2022-08-22 15:27:14.791699
96.7842,2022-08-22 15:27:15.291699
97.0984,2022-08-22 15:27:15.791699
97.6572,2022-08-22 15:27:16.291699
98.1613,2022-08-22 15:27:16.791699
98.5475,2022-08-22 15:27:17.291699
98.6378,2022-08-22 15:27:17.791699
98.3153,2022-08-22 15:27:18.291699
98.3359,2022-08-22 15:27:18.791699
98.8885,2022-08-22 15:27:19.291699
99.0789,2022-08-22 15:27:19.791699
99.0331,2022-08-22 15:27:20.291699
99.5263,2022-08-22 15:27:20.791699
100.0,2022-08-22 15:27:21.291699
99.1373,2022-08-22 15:27:21.791699
99.2432,2022-08-22 15:27:22.291699
100.944,2022-08-22 15:27:22.791699
101.36200000000001,2022-08-22 15:27:23.291699
99.8657,2022-08-22 15:27:23.791699
98.6842,2022-08-22 15:27:24.291699
98.9665,2022-08-22 15:27:24.791699
98.4525,2022-08-22 15:27:25.291699
97.4782,2022-08-22 15:27:25.791699
97.6698,2022-08-22 15:27:26.291699
98.0392,2022-08-22 15:27:26.791699
97.1267,2022-08-22 15:27:27.291699
97.3302,2022-08-22 15:27:27.791699
98.89200000000001,2022-08-22 15:27:28.291699
99.1404,2022-08-22 15:27:28.791699
98.5695,2022-08-22 15:27:29.291699
99.098,2022-08-22 15:27:29.791699
100.295,2022-08-22 15:27:30.291699
100.4,2022-08-22 15:27:30.791699
100.105,2022-08-22 15:27:31.291699
100.0,2022-08-22 15:27:31.791699
99.9421,2022-08-22 15:27:32.291699
99.2842,2022-08-22 15:27:32.791699
98.9692,2022-08-22 15:27:33.291699
99.2959,2022-08-22 15:27:33.791699
99.0417,2022-08-22 15:27:34.291699
98.3924,2022-08-22 15:27:34.791699
98.0418,2022-08-22 15:27:35.291699
98.3643,2022-08-22 15:27:35.791699
98.1767,2022-08-22 15:27:36.291699
97.8947,2022-08-22 15:27:36.791699
98.4023,2022-08-22 15:27:37.291699
98.6429,2022-08-22 15:27:37.791699
98.3204,2022-08-22 15:27:38.291699
98.6262,2022-08-22 15:27:38.791699
99.5059,2022-08-22 15:27:39.291699
99.4131,2022-08-22 15:27:39.791699
98.7099,2022-08-22 15:27:40.291699
98.8651,2022-08-22 15:27:40.791699
99.3377,2022-08-22 15:27:41.291699
99.05799999999999,2022-08-22 15:27:41.791699
98.9404,2022-08-22 15:27:42.291699
99.0789,2022-08-22 15:27:42.791699
98.8698,2022-08-22 15:27:43.291699
98.6842,2022-08-22 15:27:43.791699
99.01100000000001,2022-08-22 15:27:44.291699
99.0789,2022-08-22 15:27:44.791699
98.9404,2022-08-22 15:27:45.291699
99.0789,2022-08-22 15:27:45.791699
98.9404,2022-08-22 15:27:46.291699
99.0606,2022-08-22 15:27:46.791699
99.0293,2022-08-22 15:27:47.291699
98.7025,2022-08-22 15:27:47.791699
98.5191,2022-08-22 15:27:48.291699
98.1966,2022-08-22 15:27:48.791699
98.0808,2022-08-22 15:27:49.291699
98.73,2022-08-22 15:27:49.791699
97.1986,2022-08-22 15:27:50.291699
94.6995,2022-08-22 15:27:50.791699
94.3396,2022-08-22 15:27:51.291699
94.2072,2022-08-22 15:27:51.791699
94.2072,2022-08-22 15:27:52.291699
94.2072,2022-08-22 15:27:52.791699
94.2072,2022-08-22 15:27:53.291699
94.2072,2022-08-22 15:27:53.791699
94.2072,2022-08-22 15:27:54.291699
88.9888,2022-08-22 15:27:54.791699
90.3422,2022-08-22 15:27:55.291699
90.9091,2022-08-22 15:27:55.791699
91.1685,2022-08-22 15:27:56.291699
92.3431,2022-08-22 15:27:56.791699
93.904,2022-08-22 15:27:57.291699
94.7699,2022-08-22 15:27:57.791699
95.2657,2022-08-22 15:27:58.291699
96.5805,2022-08-22 15:27:58.791699
98.0255,2022-08-22 15:27:59.291699
98.9472,2022-08-22 15:27:59.791699
100.06700000000001,2022-08-22 15:28:00.291699
100.677,2022-08-22 15:28:00.791699
101.361,2022-08-22 15:28:01.291699
101.75399999999999,2022-08-22 15:28:01.791699
101.633,2022-08-22 15:28:02.291699
102.084,2022-08-22 15:28:02.791699
102.555,2022-08-22 15:28:03.291699
102.788,2022-08-22 15:28:03.791699
103.14200000000001,2022-08-22 15:28:04.291699
102.76100000000001,2022-08-22 15:28:04.791699
101.78200000000001,2022-08-22 15:28:05.291699
101.633,2022-08-22 15:28:05.791699
101.757,2022-08-22 15:28:06.291699
101.544,2022-08-22 15:28:06.791699
101.376,2022-08-22 15:28:07.291699
101.721,2022-08-22 15:28:07.791699
101.73200000000001,2022-08-22 15:28:08.291699
101.387,2022-08-22 15:28:08.791699
101.351,2022-08-22 15:28:09.291699
101.351,2022-08-22 15:28:09.791699
101.29700000000001,2022-08-22 15:28:10.291699
100.95700000000001,2022-08-22 15:28:10.791699
101.0,2022-08-22 15:28:11.291699
101.074,2022-08-22 15:28:11.791699
100.35,2022-08-22 15:28:12.291699
99.6098,2022-08-22 15:28:12.791699
99.2802,2022-08-22 15:28:13.291699
98.9535,2022-08-22 15:28:13.791699
99.6379,2022-08-22 15:28:14.291699
100.631,2022-08-22 15:28:14.791699
100.478,2022-08-22 15:28:15.291699
100.26799999999999,2022-08-22 15:28:15.791699
100.524,2022-08-22 15:28:16.291699
101.074,2022-08-22 15:28:16.791699
101.351,2022-08-22 15:28:17.291699
101.351,2022-08-22 15:28:17.791699
101.569,2022-08-22 15:28:18.291699
101.569,2022-08-22 15:28:18.791699
101.569,2022-08-22 15:28:19.291699
100.62299999999999,2022-08-22 15:28:19.791699
99.6296,2022-08-22 15:28:20.291699
99.6296,2022-08-22 15:28:20.791699
104.167,2022-08-22 15:28:21.291699
103.917,2022-08-22 15:28:21.791699
103.75,2022-08-22 15:28:22.291699
104.14,2022-08-22 15:28:22.791699
104.671,2022-08-22 15:28:23.291699
104.82600000000001,2022-08-22 15:28:23.791699
104.102,2022-08-22 15:28:24.291699
103.448,2022-08-22 15:28:24.791699
103.448,2022-08-22 15:28:25.291699
103.23,2022-08-22 15:28:25.791699
102.876,2022-08-22 15:28:26.291699
102.839,2022-08-22 15:28:26.791699
103.15100000000001,2022-08-22 15:28:27.291699
103.051,2022-08-22 15:28:27.791699
103.07700000000001,2022-08-22 15:28:28.291699
103.71600000000001,2022-08-22 15:28:28.791699
104.09200000000001,2022-08-22 15:28:29.291699
104.167,2022-08-22 15:28:29.791699
104.167,2022-08-22 15:28:30.291699
104.167,2022-08-22 15:28:30.791699
104.178,2022-08-22 15:28:31.291699
104.54299999999999,2022-08-22 15:28:31.791699
104.572,2022-08-22 15:28:32.291699
104.20700000000001,2022-08-22 15:28:32.791699
104.167,2022-08-22 15:28:33.291699
104.167,2022-08-22 15:28:33.791699
103.96700000000001,2022-08-22 15:28:34.291699
103.29299999999999,2022-08-22 15:28:34.791699
103.134,2022-08-22 15:28:35.291699
103.448,2022-08-22 15:28:35.791699
103.16799999999999,2022-08-22 15:28:36.291699
103.03399999999999,2022-08-22 15:28:36.791699
102.98899999999999,2022-08-22 15:28:37.291699
102.41799999999999,2022-08-22 15:28:37.791699
102.08,2022-08-22 15:28:38.291699
102.429,2022-08-22 15:28:38.791699
102.084,2022-08-22 15:28:39.291699
101.91799999999999,2022-08-22 15:28:39.791699
102.573,2022-08-22 15:28:40.291699
102.74,2022-08-22 15:28:40.791699
102.74,2022-08-22 15:28:41.291699
102.74,2022-08-22 15:28:41.791699
102.74,2022-08-22 15:28:42.291699
102.74,2022-08-22 15:28:42.791699
102.74,2022-08-22 15:28:43.291699
102.536,2022-08-22 15:28:43.791699
101.501,2022-08-22 15:28:44.291699
99.6778,2022-08-22 15:28:44.791699
98.6842,2022-08-22 15:28:45.291699
98.3695,2022-08-22 15:28:45.791699
96.6559,2022-08-22 15:28:46.291699
94.9417,2022-08-22 15:28:46.791699
94.7815,2022-08-22 15:28:47.291699
94.9367,2022-08-22 15:28:47.791699
92.2468,2022-08-22 15:28:48.291699
90.7785,2022-08-22 15:28:48.791699
92.6852,2022-08-22 15:28:49.291699
92.9815,2022-08-22 15:28:49.791699
92.5926,2022-08-22 15:28:50.291699
92.8042,2022-08-22 15:28:50.791699
93.3543,2022-08-22 15:28:51.291699
94.0162,2022-08-22 15:28:51.791699
94.3396,2022-08-22 15:28:52.291699
94.3396,2022-08-22 15:28:52.791699
94.3396,2022-08-22 15:28:53.291699
94.4471,2022-08-22 15:28:53.791699
94.7456,2022-08-22 15:28:54.291699
94.9367,2022-08-22 15:28:54.791699
94.9367,2022-08-22 15:28:55.291699
94.9367,2022-08-22 15:28:55.791699
95.21600000000001,2022-08-22 15:28:56.291699
96.1549,2022-08-22 15:28:56.791699
97.1085,2022-08-22 15:28:57.291699
97.6674,2022-08-22 15:28:57.791699
98.1818,2022-08-22 15:28:58.291699
98.5578,2022-08-22 15:28:58.791699
98.8,2022-08-22 15:28:59.291699
99.4579,2022-08-22 15:28:59.791699
99.3579,2022-08-22 15:29:00.291699
99.2,2022-08-22 15:29:00.791699
99.8421,2022-08-22 15:29:01.291699
100.0,2022-08-22 15:29:01.791699
100.0,2022-08-22 15:29:02.291699
100.0,2022-08-22 15:29:02.791699
100.0,2022-08-22 15:29:03.291699
100.0,2022-08-22 15:29:03.791699
100.18799999999999,2022-08-22 15:29:04.291699
100.523,2022-08-22 15:29:04.791699
100.61200000000001,2022-08-22 15:29:05.291699
100.277,2022-08-22 15:29:05.791699
100.0,2022-08-22 15:29:06.291699
100.26,2022-08-22 15:29:06.791699
100.4,2022-08-22 15:29:07.291699
100.26799999999999,2022-08-22 15:29:07.791699
100.53,2022-08-22 15:29:08.291699
101.074,2022-08-22 15:29:08.791699
101.009,2022-08-22 15:29:09.291699
100.949,2022-08-22 15:29:09.791699
100.86200000000001,2022-08-22 15:29:10.291699
100.541,2022-08-22 15:29:10.791699
100.96799999999999,2022-08-22 15:29:11.291699
101.30799999999999,2022-08-22 15:29:11.791699
100.632,2022-08-22 15:29:12.291699
100.29,2022-08-22 15:29:12.791699
100.854,2022-08-22 15:29:13.291699
101.074,2022-08-22 15:29:13.791699
100.946,2022-08-22 15:29:14.291699
101.15100000000001,2022-08-22 15:29:14.791699
101.735,2022-08-22 15:29:15.291699
101.71799999999999,2022-08-22 15:29:15.791699
101.633,2022-08-22 15:29:16.291699
101.955,2022-08-22 15:29:16.791699
101.76700000000001,2022-08-22 15:29:17.291699
101.22399999999999,2022-08-22 15:29:17.791699
101.49799999999999,2022-08-22 15:29:18.291699
102.041,2022-08-22 15:29:18.791699
101.74600000000001,2022-08-22 15:29:19.291699
101.633,2022-08-22 15:29:19.791699
101.928,2022-08-22 15:29:20.291699
101.931,2022-08-22 15:29:20.791699
101.633,2022-08-22 15:29:21.291699
101.743,2022-08-22 15:29:21.791699
101.71,2022-08-22 15:29:22.291699
101.365,2022-08-22 15:29:22.791699
101.555,2022-08-22 15:29:23.291699
101.476,2022-08-22 15:29:23.791699
100.454,2022-08-22 15:29:24.291699
99.2,2022-08-22 15:29:24.791699
99.3421,2022-08-22 15:29:25.291699
98.7097,2022-08-22 15:29:25.791699
97.45100000000001,2022-08-22 15:29:26.291699
97.1394,2022-08-22 15:29:26.791699
95.6458,2022-08-22 15:29:27.291699
95.6348,2022-08-22 15:29:27.791699
95.0514,2022-08-22 15:29:28.291699
93.2661,2022-08-22 15:29:28.791699
92.9896,2022-08-22 15:29:29.291699
91.2979,2022-08-22 15:29:29.791699
91.8811,2022-08-22 15:29:30.291699
93.2204,2022-08-22 15:29:30.791699
92.6499,2022-08-22 15:29:31.291699
94.1279,2022-08-22 15:29:31.791699
94.8972,2022-08-22 15:29:32.291699
94.1038,2022-08-22 15:29:32.791699
93.508,2022-08-22 15:29:33.291699
92.9348,2022-08-22 15:29:33.791699
92.9446,2022-08-22 15:29:34.291699
92.6327,2022-08-22 15:29:34.791699
92.4224,2022-08-22 15:29:35.291699
92.9574,2022-08-22 15:29:35.791699
93.1045,2022-08-22 15:29:36.291699
91.9752,2022-08-22 15:29:36.791699
92.1715,2022-08-22 15:29:37.291699
93.6149,2022-08-22 15:29:37.791699
93.5849,2022-08-22 15:29:38.291699
93.8568,2022-08-22 15:29:38.791699
93.8099,2022-08-22 15:29:39.291699
93.0468,2022-08-22 15:29:39.791699
92.5223,2022-08-22 15:29:40.291699
91.8451,2022-08-22 15:29:40.791699
91.184,2022-08-22 15:29:41.291699
91.2928,2022-08-22 15:29:41.791699
91.8505,2022-08-22 15:29:42.291699
92.1171,2022-08-22 15:29:42.791699
93.2747,2022-08-22 15:29:43.291699
93.6338,2022-08-22 15:29:43.791699
93.2075,2022-08-22 15:29:44.291699
93.985,2022-08-22 15:29:44.791699
94.7098,2022-08-22 15:29:45.291699
92.704,2022-08-22 15:29:45.791699
91.3256,2022-08-22 15:29:46.291699
92.6738,2022-08-22 15:29:46.791699
93.1265,2022-08-22 15:29:47.291699
92.555,2022-08-22 15:29:47.791699
92.2427,2022-08-22 15:29:48.291699
92.5267,2022-08-22 15:29:48.791699
92.4932,2022-08-22 15:29:49.291699
91.9286,2022-08-22 15:29:49.791699
91.4634,2022-08-22 15:29:50.291699
91.7751,2022-08-22 15:29:50.791699
92.4133,2022-08-22 15:29:51.291699
92.9538,2022-08-22 15:29:51.791699
93.1677,2022-08-22 15:29:52.291699
93.7692,2022-08-22 15:29:52.791699
94.6537,2022-08-22 15:29:53.291699
94.9367,2022-08-22 15:29:53.791699
94.9367,2022-08-22 15:29:54.291699
95.4771,2022-08-22 15:29:54.791699
96.4853,2022-08-22 15:29:55.291699
97.3077,2022-08-22 15:29:55.791699
97.9101,2022-08-22 15:29:56.291699
98.4211,2022-08-22 15:29:56.791699
98.37200000000001,2022-08-22 15:29:57.291699
98.5326,2022-08-22 15:29:57.791699
98.9964,2022-08-22 15:29:58.291699
98.8358,2022-08-22 15:29:58.791699
98.7182,2022-08-22 15:29:59.291699
99.045,2022-08-22 15:29:59.791699
99.6344,2022-08-22 15:30:00.291699
99.7351,2022-08-22 15:30:00.791699
99.6,2022-08-22 15:30:01.291699
99.9271,2022-08-22 15:30:01.791699
100.4,2022-08-22 15:30:02.291699
100.303,2022-08-22 15:30:02.791699
100.301,2022-08-22 15:30:03.291699
100.63600000000001,2022-08-22 15:30:03.791699
100.671,2022-08-22 15:30:04.291699
100.78,2022-08-22 15:30:04.791699
101.12,2022-08-22 15:30:05.291699
101.351,2022-08-22 15:30:05.791699
101.351,2022-08-22 15:30:06.291699
101.616,2022-08-22 15:30:06.791699
101.961,2022-08-22 15:30:07.291699
101.897,2022-08-22 15:30:07.791699
101.633,2022-08-22 15:30:08.291699
101.757,2022-08-22 15:30:08.791699
101.677,2022-08-22 15:30:09.291699
101.95700000000001,2022-08-22 15:30:09.791699
102.65100000000001,2022-08-22 15:30:10.291699
102.552,2022-08-22 15:30:10.791699
102.329,2022-08-22 15:30:11.291699
102.516,2022-08-22 15:30:11.791699
102.74,2022-08-22 15:30:12.291699
102.74,2022-08-22 15:30:12.791699
102.146,2022-08-22 15:30:13.291699
101.68299999999999,2022-08-22 15:30:13.791699
102.101,2022-08-22 15:30:14.291699
102.11399999999999,2022-08-22 15:30:14.791699
100.964,2022-08-22 15:30:15.291699
100.37899999999999,2022-08-22 15:30:15.791699
100.35700000000001,2022-08-22 15:30:16.291699
100.021,2022-08-22 15:30:16.791699
100.0,2022-08-22 15:30:17.291699
99.8887,2022-08-22 15:30:17.791699
99.6,2022-08-22 15:30:18.291699
99.7113,2022-08-22 15:30:18.791699
100.0,2022-08-22 15:30:19.291699
100.0,2022-08-22 15:30:19.791699
100.177,2022-08-22 15:30:20.291699
100.51299999999999,2022-08-22 15:30:20.791699
100.671,2022-08-22 15:30:21.291699
100.671,2022-08-22 15:30:21.791699
100.671,2022-08-22 15:30:22.291699
100.93,2022-08-22 15:30:22.791699
101.074,2022-08-22 15:30:23.291699
100.815,2022-08-22 15:30:23.791699
100.671,2022-08-22 15:30:24.291699
100.671,2022-08-22 15:30:24.791699
100.671,2022-08-22 15:30:25.291699
102.905,2022-08-22 15:30:25.791699
102.905,2022-08-22 15:30:26.291699
96.4238,2022-08-22 15:30:26.791699
99.8268,2022-08-22 15:30:27.291699
97.9788,2022-08-22 15:30:27.791699
102.074,2022-08-22 15:30:28.291699
100.874,2022-08-22 15:30:28.791699
100.874,2022-08-22 15:30:29.291699
100.874,2022-08-22 15:30:29.791699
94.7721,2022-08-22 15:30:30.291699
93.8649,2022-08-22 15:30:30.791699
91.706,2022-08-22 15:30:31.291699
91.5335,2022-08-22 15:30:31.791699
90.5322,2022-08-22 15:30:32.291699
90.0974,2022-08-22 15:30:32.791699
89.8032,2022-08-22 15:30:33.291699
89.0012,2022-08-22 15:30:33.791699
88.7574,2022-08-22 15:30:34.291699
89.2846,2022-08-22 15:30:34.791699
89.9936,2022-08-22 15:30:35.291699
90.3582,2022-08-22 15:30:35.791699
90.7273,2022-08-22 15:30:36.291699
91.1885,2022-08-22 15:30:36.791699
91.6587,2022-08-22 15:30:37.291699
91.9392,2022-08-22 15:30:37.791699
92.0245,2022-08-22 15:30:38.291699
92.0245,2022-08-22 15:30:38.791699
92.2472,2022-08-22 15:30:39.291699
91.2177,2022-08-22 15:30:39.791699
88.7639,2022-08-22 15:30:40.291699
88.9619,2022-08-22 15:30:40.791699
89.3257,2022-08-22 15:30:41.291699
87.6901,2022-08-22 15:30:41.791699
86.6545,2022-08-22 15:30:42.291699
86.462,2022-08-22 15:30:42.791699
87.531,2022-08-22 15:30:43.291699
